"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
10501,"2KIN",8,28,And he went with Joram the son of Ahab to the war against Hazael king of Syria in Ramothgilead; and the Syrians wounded Joram.,,,,,,10501,12
10502,"2KIN",8,29,"And king Joram went back to be healed in Jezreel of the wounds which the Syrians had given him at Ramah, when he fought against Hazael king of Syria. And Ahaziah the son of Jehoram king of Judah went down to see Joram the son of Ahab in Jezreel, because he was sick.",,,,,,10502,12
10503,"2KIN",9,1,"And Elisha the prophet called one of the children of the prophets, and said unto him, Gird up thy loins, and take this box of oil in thine hand, and go to Ramothgilead:",,,,,,10503,12
10504,"2KIN",9,2,"And when thou comest thither, look out there Jehu the son of Jehoshaphat the son of Nimshi, and go in, and make him arise up from among his brethren, and carry him to an inner chamber;",,,,,,10504,12
10505,"2KIN",9,3,"Then take the box of oil, and pour it on his head, and say, Thus saith the LORD, I have anointed thee king over Israel. Then open the door, and flee, and tarry not.",,,,,,10505,12
10506,"2KIN",9,4,"So the young man, even the young man the prophet, went to Ramothgilead.",,,,,,10506,12
10507,"2KIN",9,5,"And when he came, behold, the captains of the host were sitting; and he said, I have an errand to thee, O captain. And Jehu said, Unto which of all us? And he said, To thee, O captain.",,,,,,10507,12
10508,"2KIN",9,6,"And he arose, and went into the house; and he poured the oil on his head, and said unto him, Thus saith the LORD God of Israel, I have anointed thee king over the people of the LORD, even over Israel.",,,,,,10508,12
10509,"2KIN",9,7,"And thou shalt smite the house of Ahab thy master, that I may avenge the blood of my servants the prophets, and the blood of all the servants of the LORD, at the hand of Jezebel.",,,,,,10509,12
10510,"2KIN",9,8,"For the whole house of Ahab shall perish: and I will cut off from Ahab him that pisseth against the wall, and him that is shut up and left in Israel:",,,,,,10510,12
10511,"2KIN",9,9,"And I will make the house of Ahab like the house of Jeroboam the son of Nebat, and like the house of Baasha the son of Ahijah:",,,,,,10511,12
10512,"2KIN",9,10,"And the dogs shall eat Jezebel in the portion of Jezreel, and there shall be none to bury her. And he opened the door, and fled.",,,,,,10512,12
10513,"2KIN",9,11,"Then Jehu came forth to the servants of his lord: and one said unto him, Is all well? wherefore came this mad fellow to thee? And he said unto them, Ye know the man, and his communication.",,,,,,10513,12
10514,"2KIN",9,12,"And they said, It is false; tell us now. And he said, Thus and thus spake he to me, saying, Thus saith the LORD, I have anointed thee king over Israel.",,,,,,10514,12
10515,"2KIN",9,13,"Then they hasted, and took every man his garment, and put it under him on the top of the stairs, and blew with trumpets, saying, Jehu is king.",,,,,,10515,12
10516,"2KIN",9,14,"So Jehu the son of Jehoshaphat the son of Nimshi conspired against Joram. (Now Joram had kept Ramothgilead, he and all Israel, because of Hazael king of Syria.",,,,,,10516,12
10517,"2KIN",9,15,"But king Joram was returned to be healed in Jezreel of the wounds which the Syrians had given him, when he fought with Hazael king of Syria.) And Jehu said, If it be your minds, then let none go forth nor escape out of the city to go to tell it in Jezreel.",,,,,,10517,12
10518,"2KIN",9,16,"So Jehu rode in a chariot, and went to Jezreel; for Joram lay there. And Ahaziah king of Judah was come down to see Joram.",,,,,,10518,12
10519,"2KIN",9,17,"And there stood a watchman on the tower in Jezreel, and he spied the company of Jehu as he came, and said, I see a company. And Joram said, Take an horseman, and send to meet them, and let him say, Is it peace?",,,,,,10519,12
10520,"2KIN",9,18,"So there went one on horseback to meet him, and said, Thus saith the king, Is it peace? And Jehu said, What hast thou to do with peace? turn thee behind me. And the watchman told, saying, The messenger came to them, but he cometh not again.",,,,,,10520,12
10521,"2KIN",9,19,"Then he sent out a second on horseback, which came to them, and said, Thus saith the king, Is it peace? And Jehu answered, What hast thou to do with peace? turn thee behind me.",,,,,,10521,12
10522,"2KIN",9,20,"And the watchman told, saying, He came even unto them, and cometh not again: and the driving is like the driving of Jehu the son of Nimshi; for he driveth furiously.",,,,,,10522,12
10523,"2KIN",9,21,"And Joram said, Make ready. And his chariot was made ready. And Joram king of Israel and Ahaziah king of Judah went out, each in his chariot, and they went out against Jehu, and met him in the portion of Naboth the Jezreelite.",,,,,,10523,12
10524,"2KIN",9,22,"And it came to pass, when Joram saw Jehu, that he said, Is it peace, Jehu? And he answered, What peace, so long as the whoredoms of thy mother Jezebel and her witchcrafts are so many?",,,,,,10524,12
10525,"2KIN",9,23,"And Joram turned his hands, and fled, and said to Ahaziah, There is treachery, O Ahaziah.",,,,,,10525,12
10526,"2KIN",9,24,"And Jehu drew a bow with his full strength, and smote Jehoram between his arms, and the arrow went out at his heart, and he sunk down in his chariot.",,,,,,10526,12
10527,"2KIN",9,25,"Then said Jehu to Bidkar his captain, Take up, and cast him in the portion of the field of Naboth the Jezreelite: for remember how that, when I and thou rode together after Ahab his father, the LORD laid this burden upon him;",,,,,,10527,12
10528,"2KIN",9,26,"Surely I have seen yesterday the blood of Naboth, and the blood of his sons, saith the LORD; and I will requite thee in this plat, saith the LORD. Now therefore take and cast him into the plat of ground, according to the word of the LORD.",,,,,,10528,12
10529,"2KIN",9,27,"But when Ahaziah the king of Judah saw this, he fled by the way of the garden house. And Jehu followed after him, and said, Smite him also in the chariot. And they did so at the going up to Gur, which is by Ibleam. And he fled to Megiddo, and died there.",,,,,,10529,12
10530,"2KIN",9,28,"And his servants carried him in a chariot to Jerusalem, and buried him in his sepulchre with his fathers in the city of David.",,,,,,10530,12
10531,"2KIN",9,29,And in the eleventh year of Joram the son of Ahab began Ahaziah to reign over Judah.,,,,,,10531,12
10532,"2KIN",9,30,"And when Jehu was come to Jezreel, Jezebel heard of it; and she painted her face, and tired her head, and looked out at a window.",,,,,,10532,12
10533,"2KIN",9,31,"And as Jehu entered in at the gate, she said, Had Zimri peace, who slew his master?",,,,,,10533,12
10534,"2KIN",9,32,"And he lifted up his face to the window, and said, Who is on my side? who? And there looked out to him two or three eunuchs.",,,,,,10534,12
10535,"2KIN",9,33,"And he said, Throw her down. So they threw her down: and some of her blood was sprinkled on the wall, and on the horses: and he trode her under foot.",,,,,,10535,12
10536,"2KIN",9,34,"And when he was come in, he did eat and drink, and said, Go, see now this cursed woman, and bury her: for she is a king's daughter.",,,,,,10536,12
10537,"2KIN",9,35,"And they went to bury her: but they found no more of her than the skull, and the feet, and the palms of her hands.",,,,,,10537,12
10538,"2KIN",9,36,"Wherefore they came again, and told him. And he said, This is the word of the LORD, which he spake by his servant Elijah the Tishbite, saying, In the portion of Jezreel shall dogs eat the flesh of Jezebel:",,,,,,10538,12
10539,"2KIN",9,37,"And the carcass of Jezebel shall be as dung upon the face of the field in the portion of Jezreel; so that they shall not say, This is Jezebel.",,,,,,10539,12
10540,"2KIN",10,1,"And Ahab had seventy sons in Samaria. And Jehu wrote letters, and sent to Samaria, unto the rulers of Jezreel, to the elders, and to them that brought up Ahab's children, saying,",,,,,,10540,12
10541,"2KIN",10,2,"Now as soon as this letter cometh to you, seeing your master's sons are with you, and there are with you chariots and horses, a fenced city also, and armor;",,,,,,10541,12
10542,"2KIN",10,3,"Look even out the best and meetest of your master's sons, and set him on his father's throne, and fight for your master's house.",,,,,,10542,12
10543,"2KIN",10,4,"But they were exceedingly afraid, and said, Behold, two kings stood not before him: how then shall we stand?",,,,,,10543,12
10544,"2KIN",10,5,"And he that was over the house, and he that was over the city, the elders also, and the bringers up of the children, sent to Jehu, saying, We are thy servants, and will do all that thou shalt bid us; we will not make any king: do thou that which is good in thine eyes.",,,,,,10544,12
10545,"2KIN",10,6,"Then he wrote a letter the second time to them, saying, If ye be mine, and if ye will hearken unto my voice, take ye the heads of the men your master's sons, and come to me to Jezreel by to morrow this time. Now the king's sons, being seventy persons, were with the great men of the city, which brought them up.",,,,,,10545,12
10546,"2KIN",10,7,"And it came to pass, when the letter came to them, that they took the king's sons, and slew seventy persons, and put their heads in baskets, and sent him them to Jezreel.",,,,,,10546,12
10547,"2KIN",10,8,"And there came a messenger, and told him, saying, They have brought the heads of the king's sons. And he said, Lay ye them in two heaps at the entering in of the gate until the morning.",,,,,,10547,12
10548,"2KIN",10,9,"And it came to pass in the morning, that he went out, and stood, and said to all the people, Ye be righteous: behold, I conspired against my master, and slew him: but who slew all these?",,,,,,10548,12
10549,"2KIN",10,10,"Know now that there shall fall unto the earth nothing of the word of the LORD, which the LORD spake concerning the house of Ahab: for the LORD hath done that which he spake by his servant Elijah.",,,,,,10549,12
10550,"2KIN",10,11,"So Jehu slew all that remained of the house of Ahab in Jezreel, and all his great men, and his kinsfolk, and his priests, until he left him none remaining.",,,,,,10550,12
